Count,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
1,18.642,60.179,231,218,1239579,5366.143,758.714,5115,4500,7382,567.381,544.13,6.208,1.554,0.604,1.512,567.174,544.142,6.271,560,540,4,19,11,4
1,57.379,163.241,711,595,4273890,6011.097,1174.13,5787,4506,10173,908.845,760.795,2.004,3.1,0.723,3.081,908.482,761.03,1.955,894,747,1,27,27,4
2,25.905,73.815,321,259,2147556,6690.206,1589.184,6459,4503,10211,285.822,421.975,3.617,1.669,0.557,1.691,285.768,421.97,3.616,280,414,2,13,18,5
3,21.709,71.039,269,256,1476427,5488.576,590.267,5539,4504,6767,107.056,636.338,3.093,1.664,0.569,1.702,106.954,636.232,3.09,98,629,2,17,18,3
4,318.611,386.662,3948,1959,48327888,12241.106,7435.795,9894.5,4502,48019,820.418,724.225,6.259,3.7,1.043,3.769,819.452,724.454,6.34,805,706,2,34,36,8
5,64.561,206.446,800,670,4510225,5637.781,861.012,5416,4502,8032,206.616,763.81,5.199,2.845,0.621,2.84,206.424,764.052,5.194,194,750,2,26,25,8
6,18.884,59.127,234,211,1439014,6149.632,1245.818,5889.5,4523,9362,105.372,657.833,4.769,1.518,0.502,1.467,105.352,658.024,4.8,101,649,3,10,18,4
7,86.109,164.649,1067,717,7705216,7221.383,1860.715,6952,4503,12738,708.83,470.47,6.366,2.697,0.88,2.513,708.882,470.177,6.355,700,457,4,17,32,5
8,60.768,121.812,753,514,6161518,8182.627,2955.323,7510,4504,17110,575.582,462.084,6.131,2.117,0.415,2.153,575.698,461.708,6.124,566,452,4,18,22,5
9,18.239,52.632,226,226,1397877,6185.296,1206.404,5977.5,4506,9264,406.553,363.111,5.593,1.379,0.537,1.316,406.468,363.164,5.621,399,355,5,17,14,2
10,31.554,78.083,391,319,3011597,7702.294,2345.029,7380,4516,12187,298.752,102.583,10.386,1.649,0.366,1.683,298.682,102.603,10.418,291,96,9,16,16,4
11,132.19,323.069,1638,1367,10430752,6367.98,1681.594,5921.5,4500,13085,864.742,760.36,10.984,3.969,1.563,4.004,865.281,760.194,11.044,846,736,9,35,48,4
12,29.94,75.242,371,320,3104300,8367.386,3111.76,7987,4502,14894,414.946,507.501,11.52,1.604,0.355,1.627,414.857,507.386,11.549,408,500,10,16,15,4
1,30.747,88.523,381,314,3078159,8079.158,2998.345,7133,4501,15575,180.948,426.207,2.066,1.957,0.78,1.724,180.578,426.024,1.873,168,421,1,22,13,5
2,113.144,245.062,1402,1050,11647990,8308.124,3508.094,7194,4509,21480,288.31,518.519,2.182,3.178,1.006,3.225,289.528,518.106,2.045,273,505,1,35,28,4
3,102.895,190.513,1275,792,10058396,7888.938,2771.027,7231,4501,16747,387.276,824.893,3.372,2.764,0.709,2.705,387.294,825.114,3.304,371,815,1,31,20,6
4,18.965,57.94,235,235,1458528,6206.502,1314.945,5913,4533,9446,228.979,874.319,1.809,1.473,0.523,1.487,228.819,874.437,1.836,222,868,1,16,16,2
5,48.421,103.851,600,567,5348968,8914.946,2824.489,8820,4522,15953,487.755,951.118,2.465,1.948,0.621,2.026,487.951,951.071,2.453,478,941,1,20,20,4
6,54.716,142.614,678,584,4363189,6435.382,1444.432,6131,4513,11256,372.075,607.041,3.739,2.521,0.917,2.541,371.674,607.392,3.791,360,593,2,24,27,4
7,56.895,122.658,705,577,4850932,6880.754,1555.423,6641,4501,11008,577.454,618.311,4.878,2.13,0.697,2.108,577.463,618.004,4.883,567,608,3,20,23,4
8,195.944,356.301,2428,1514,18651316,7681.761,2952.795,6795.5,4501,21742,629.589,912.565,10.379,3.313,0.814,3.342,629.266,913.262,10.351,613,899,8,34,30,6
9,220.155,395.946,2728,1887,25226240,9247.155,5456.703,6882,4500,28661,616.386,729.065,11.602,3.99,1.316,3.986,618.493,726.824,11.686,594,712,9,44,38,5
10,18.481,54.672,229,215,1384265,6044.825,1133.919,5791,4513,9060,546.039,451.795,10.55,1.362,0.453,1.364,546.106,451.686,10.539,540,444,10,11,16,3
1,50.035,106.337,620,620,5208114,8400.184,2770.234,7893,4504,16456,206.247,298.863,1.515,2.046,0.745,2.053,205.72,298.251,1.524,196,288,1,21,24,2
2,19.611,55.576,243,191,1819771,7488.77,2121.812,6857,4548,11872,300.975,551.638,1.852,1.424,0.304,1.415,300.998,551.664,1.774,295,546,1,12,13,3
3,20.579,69.076,255,248,1432985,5619.549,801.834,5525,4506,7726,518.051,228.718,4.294,1.545,0.578,1.556,518.123,228.813,4.324,509,222,3,16,18,4
4,38.172,89.33,473,375,3376707,7138.916,2023.761,6778,4508,12681,480.56,863.123,4.803,1.795,0.436,1.793,480.898,863.163,4.794,470,855,3,19,16,4
5,27.842,72.498,345,283,2755523,7987.023,2943.89,7209,4534,15503,186.594,637.07,5.635,1.624,0.419,1.636,186.737,637.048,5.637,178,631,4,16,14,4
6,17.028,51.179,211,198,1511241,7162.28,2056.149,6682,4500,11910,157.498,820.749,4.716,1.286,0.355,1.312,157.371,820.799,4.716,151,815,4,14,13,3
7,23.404,60.018,290,254,2332848,8044.303,2786.103,7457,4501,14139,650.266,608.731,5.7,1.459,0.321,1.466,650.269,608.684,5.645,645,601,5,12,16,3
8,19.207,51.115,238,204,2046987,8600.786,3420.226,7701,4591,17830,178.55,773.109,6.727,1.343,0.263,1.377,178.501,773.095,6.688,173,768,6,12,11,3
9,18.077,56.964,224,196,1314016,5866.143,1099.522,5534,4508,9147,698.036,791.719,7.817,1.484,0.51,1.409,698.208,791.571,7.856,692,784,7,10,17,4
10,189.891,351.111,2353,1636,18830192,8002.631,2996.304,7229,4503,19874,350.745,197.365,10.266,3.675,1.251,3.5,351.611,197.823,10.287,327,185,8,45,26,5
11,28.811,71.594,357,292,2895413,8110.4,3004.073,7425,4505,15719,297.748,801.193,10.994,1.609,0.366,1.581,297.772,801.37,10.989,291,790,10,14,19,3
1,23.565,88.917,292,292,1634920,5599.041,939.407,5252,4525,8437,591.164,187.329,2.202,2.481,0.981,2.358,591.109,187.934,2.258,584,173,1,14,27,4
2,21.305,60.296,264,264,2340494,8865.508,3223.672,8166.5,4556,15048,369.375,257.436,1.292,1.545,0.585,1.55,369.537,257.33,1.234,362,251,1,19,13,2
3,325.148,410.237,4029,1716,52507964,13032.505,6785.227,11483,4500,36725,479.196,610.94,4.955,3.889,0.957,4.006,478.108,611.072,4.999,462,598,1,40,28,9
4,96.358,237.553,1194,935,7869788,6591.112,2318.071,5907,4502,20261,559.386,198.482,4.668,2.896,1.018,2.821,559.492,199.023,4.727,538,188,2,34,25,6
5,101.2,268.279,1254,978,7402927,5903.451,1200.642,5636,4500,11213,527.248,218.834,4.677,3.611,1.237,3.607,527.255,218.649,4.676,508,203,3,37,31,5
6,18.804,55.963,233,203,1693441,7267.987,2522.833,6463,4514,14005,453.459,548.811,5.069,1.415,0.347,1.355,453.516,548.786,5.037,449,542,4,11,17,3
7,28.326,74.926,351,274,2683879,7646.379,2771.82,6851,4509,15891,557.772,375.114,9.764,1.64,0.36,1.633,557.86,375.047,9.778,551,368,8,15,16,4
1,27.6,96.464,342,328,1959751,5730.266,1023.288,5294.5,4503,8289,449.053,228.696,2.342,2.661,0.951,2.636,448.163,228.624,2.34,437,223,1,29,17,3
2,176.576,429.642,2188,1531,15035070,6871.604,2415.707,6207,4500,19063,596.794,636.995,7.904,4.303,1.442,4.153,596.385,637.636,7.66,576,618,2,42,37,11
3,21.951,58.326,272,223,1968956,7238.809,2167.616,6780.5,4516,12788,555.066,518.688,4.996,1.477,0.302,1.442,555.17,518.893,4.951,550,511,4,12,15,3
4,20.337,55.97,252,212,1720184,6826.127,1961.508,6122.5,4508,11918,29.373,664.829,6.187,1.414,0.296,1.394,29.364,664.794,6.168,24,658,5,13,14,3
5,24.291,84.661,301,278,1670840,5550.963,884.426,5279,4533,8339,241.588,683.266,6.173,1.957,0.743,1.978,241.495,683.403,6.125,230,675,5,21,15,5
6,78.281,153.667,970,602,7360122,7587.755,2375.577,7044,4511,14067,567.419,643.172,9.655,2.503,0.514,2.521,567.307,643.035,9.587,559,631,7,19,24,6
7,42.611,126.893,528,528,3159408,5983.727,1184.691,5636.5,4500,9091,438.464,361.508,10.477,3.209,1.194,3.264,437.675,362.276,10.488,427,349,10,31,30,2
1,42.449,98.433,526,374,4296316,8167.901,3186.228,6968,4502,16341,537.468,664.538,2.713,1.935,0.473,1.899,537.442,664.53,2.686,530,657,1,17,17,5
2,17.593,65.467,218,191,1493376,6850.349,2143.101,6471,4509,13611,512.963,702.523,2.615,1.875,0.62,1.893,513.471,702.582,2.717,503,697,1,19,12,4
3,35.105,90.512,435,395,3209985,7379.276,2229.269,6845,4500,12714,671.23,564.572,3.32,1.9,0.781,1.73,671.483,564.339,3.344,660,558,2,25,19,3
4,222.818,321.923,2761,1778,31562580,11431.575,6436.061,9674,4508,36329,648.51,433.265,5.84,3.617,1.113,3.631,647.166,433.734,5.92,631,415,3,39,37,6
5,16.947,46.802,210,210,1477065,7033.643,1869.246,6718,4507,11301,168.914,277.195,4.443,1.241,0.364,1.268,168.737,277.175,4.419,163,271,4,14,13,2
6,101.523,261.526,1258,1004,7948188,6318.114,1633.902,5828,4502,12006,374.773,171.141,7.053,3.302,0.895,3.265,374.668,171.602,7.041,360,154,5,29,33,5
7,35.025,79.775,434,351,4272779,9845.113,4791.114,8426,4524,23855,394.002,189.141,6.995,1.711,0.365,1.731,393.901,189.288,7.055,386,181,5,16,16,4
8,26.874,65.894,333,333,2213893,6648.327,1265.812,6622,4531,9060,69,576.841,5.571,1.524,0.498,1.549,68.859,576.745,5.577,61,571,5,17,16,2
9,23.484,83.623,291,291,1680092,5773.512,1079.817,5554,4508,9189,254.182,711.107,5.261,2.425,1.106,2.27,254.148,711.574,5.246,243,698,5,21,29,2
10,87.642,220.405,1086,836,7582026,6981.608,2014.343,6471.5,4501,13574,554.103,233.477,8.533,3.015,0.9,2.981,553.975,233.512,8.553,544,214,6,26,33,6
11,40.27,92.661,499,383,3485384,6984.737,1696.318,6861,4505,11407,711.341,589.794,7.687,1.862,0.485,1.857,711.316,589.81,7.708,704,580,6,15,20,4
12,40.27,96.535,499,426,3327299,6667.934,1534.798,6327,4508,10157,293.597,230.299,9.87,1.966,0.625,1.905,293.636,230.168,9.839,284,222,8,20,18,4
1,55.039,183.017,682,622,3756277,5507.737,807.72,5367.5,4504,8764,339.021,242.447,11.462,3.487,0.798,3.415,339.397,242.23,11.461,323,228,10,33,28,4
2,36.8,105.246,456,456,3568931,7826.603,2543.628,7677.5,4505,14210,394.629,263.5,12.836,2.153,0.774,2.179,395.236,262.84,12.894,384,251,12,22,26,2
,,,,,,,,,,,,,,,,,,,,,,,,1,0
,,,,,,,,,,,,,,,,,,,,,,,,1,0
,,,,,,,,,,,,,,,,,,,,,,,,1,0
,,,,,,,,,,,,,,,,,,,,,,,,1,0
,,,,,,,,,,,,,,,,,,,,,,,,1,0
,,,,,,,,,,,,,,,,,,,,,,,,1,0
,,,,,,,,,,,,,,,,,,,,,,,,1,0
,,,,,,,,,,,,,,,,,,,,,,,,1,0
,,,,,,,,,,,,,,,,,,,,,,,,1,0
1,73.116,192.753,906,652,5068973,5594.893,863.519,5413.5,4503,7981,598.267,889.029,6.015,2.674,0.956,2.558,598.057,888.791,5.925,587,881,3,26,21,8
,,,,,,,,,,,,,,,,,,,,,,,,1,0
1,16.463,53.394,204,187,1372860,6729.706,1560.378,6337.5,4505,10381,604.127,328.907,5,1.434,0.469,1.402,604.056,328.81,5.044,597,324,3,14,11,4
1,47.856,113.057,593,481,4506938,7600.233,2175.873,7148,4516,12259,127.012,613.799,2.273,2,0.582,2.01,127.042,613.779,2.216,116,605,1,22,21,4
2,19.853,79.432,246,246,1263476,5136.082,454.529,5052,4500,6515,334.919,120.13,4.382,2.06,0.813,2.17,334.763,120.34,4.401,324,108,3,20,25,3
3,163.341,282.413,2024,1385,18988156,9381.5,4204.866,8404,4500,24724,565.227,153.478,5.127,3.136,0.951,3.124,564.449,154.001,5.024,549,139,3,32,32,5
4,17.109,63.743,212,202,1094695,5163.656,627.795,4997,4506,7760,297.307,39.816,4.467,2.134,1.102,2.033,296.92,40.001,4.45,283,34,4,25,17,3
5,31.312,108.575,388,328,2183440,5627.423,1061.658,5364,4505,9652,388.286,358.58,6.84,2.146,0.617,2.228,388.316,358.538,6.75,378,351,4,19,15,6
6,25.179,97.742,312,285,1768562,5668.468,1407.286,5153,4504,10709,551.394,461.125,5.978,2.622,0.849,2.607,550.56,460.568,6.118,542,449,5,25,27,4
7,37.042,107.168,459,406,2720421,5926.843,985.896,5792,4511,7987,623.922,486.967,6.876,2.103,0.819,2.019,624.067,486.925,6.879,613,477,5,23,20,5
8,16.947,63.821,210,207,1134069,5400.329,614.006,5373.5,4500,7054,615.414,520.524,6.586,1.66,0.725,1.592,615.332,520.563,6.605,609,510,5,14,20,4
9,28.73,88.872,356,356,2260799,6350.559,1787.517,5801,4508,13121,637.202,565.952,5.244,2.257,0.919,2.286,636.795,566.608,5.265,630,551,5,15,27,2
10,20.66,69.586,256,244,1302858,5089.289,581.302,4894.5,4502,6899,655.738,649.66,6.141,1.576,0.624,1.475,655.699,649.536,6.122,650,645,5,15,12,5
11,105.477,171.738,1307,809,12535090,9590.734,3888.669,8900,4517,18951,412.779,66.417,8.602,2.589,0.515,2.618,412.879,66.514,8.591,400,56,6,26,22,5
12,16.867,60.754,209,208,1266786,6061.177,1475.607,5402,4505,10275,554.708,202.981,8.263,1.455,0.56,1.429,554.901,202.75,8.342,548,196,6,14,15,4
13,42.772,110.475,530,410,3814114,7196.441,1967.127,6842,4503,12546,419.896,210.396,8.074,2.026,0.663,1.918,419.882,210.361,8.091,410,198,6,19,21,5
14,30.828,101.267,382,357,2370340,6205.079,1670.477,5877,4501,13563,527.419,392.678,9.403,2.089,0.687,2.04,527.284,392.683,9.297,521,383,6,18,20,6
15,20.579,62.194,255,244,1568315,6150.255,1770.547,5335,4512,11742,556.086,112.043,8.251,1.568,0.54,1.58,555.771,111.415,8.163,550,105,7,12,17,3
16,57.702,118.183,715,468,6448367,9018.695,3586.996,8215,4502,17096,478.625,291.842,9.371,2.115,0.361,2.09,478.727,291.785,9.4,469,284,7,19,18,5
17,29.94,115.135,371,351,2194733,5915.722,1774.337,5181,4507,12846,512.938,410.288,8.447,2.399,0.832,2.51,513.226,411.262,8.411,503,398,7,17,25,5
18,47.211,108.273,585,471,5088775,8698.761,3495.178,7785,4512,18087,487.576,617.981,10.055,1.992,0.577,1.959,487.582,617.831,10.165,480,610,7,17,20,5
19,56.491,155.036,700,571,4042045,5774.35,1108.022,5475,4502,10106,577.799,686.346,8.627,2.39,0.82,2.267,578.125,686.356,8.551,563,677,7,25,25,6
20,19.126,63.357,237,237,1249014,5270.101,569.332,5106,4507,6609,610.127,700.169,7.101,1.628,0.632,1.667,610.105,700.305,7.093,601,690,7,20,20,2
21,41.642,128.585,516,476,3332604,6458.535,2027.7,5744,4509,14214,407.504,187.114,9.095,2.891,1.551,2.48,407.352,187.631,9.097,398,166,8,23,40,3
22,17.432,49.481,216,209,1572849,7281.708,1922.763,7121,4534,11373,377.412,594.727,10.426,1.277,0.355,1.299,377.541,594.736,10.431,370,590,9,15,11,3
23,41.723,104.696,517,468,3706091,7168.455,1941.702,6922,4510,11939,545.114,626.234,10.259,2.022,0.717,2.058,545.022,626.183,10.211,536,615,9,18,25,4
1,22.919,70.342,284,284,1600703,5636.278,989.014,5359,4500,8874,303.616,838.021,2.613,1.61,0.633,1.596,303.66,838.146,2.588,293,830,2,19,17,2
2,44.467,112.12,551,410,4225938,7669.579,2337.598,7353,4505,14276,167.243,282.49,7.996,2.205,0.66,2.208,167.534,282.627,8.103,159,273,5,18,19,6
3,18.481,64.905,229,199,1523423,6652.502,1976.099,6093,4505,13238,277.825,369.69,10.437,1.608,0.471,1.621,277.935,369.452,10.588,272,364,8,13,13,5
4,18.561,61.632,230,226,1223495,5319.543,562.33,5255,4503,6672,565.835,368.387,9.57,1.416,0.481,1.433,565.862,368.338,9.553,558,362,8,15,15,4
5,17.512,61.309,217,214,1290027,5944.825,1188.457,5615,4514,8872,340.346,699.157,10.088,1.476,0.555,1.429,340.261,699.076,10.071,333,692,9,16,14,4
1,125.976,229.67,1561,1017,14358784,9198.452,3598.775,8349,4509,17367,335.874,199.623,3.233,3.052,0.944,2.84,335.643,199.321,3.197,317,183,1,38,28,5
2,16.382,53.762,203,203,1441763,7102.281,1821.013,6997,4551,11594,135.828,234.365,1.296,1.508,0.68,1.354,135.667,234.528,1.258,128,224,1,16,19,2
3,96.762,216.331,1199,896,10174474,8485.8,3123.954,7880,4505,18336,415.883,270.446,4.001,3.132,1.027,3.064,415.898,270.719,4.043,405,253,1,19,37,6
4,56.895,133.285,705,576,4423900,6275.036,1345.304,6033,4500,9807,500.394,580.722,2.261,2.324,0.863,2.167,500.343,580.783,2.272,488,570,1,30,21,4
5,35.67,111.856,442,394,2542695,5752.704,1014.286,5486,4505,8291,310.636,163.955,3.695,2.045,0.712,1.871,310.326,164.07,3.699,303,149,2,21,25,4
6,95.955,166.348,1189,759,11976883,10073.072,4053.071,9353,4526,18554,81.368,416.948,4.341,2.56,0.473,2.518,81.296,416.879,4.316,71,404,2,24,25,5
7,73.923,126.829,916,563,8244009,9000.01,3267.007,8506,4510,17603,387.388,580.8,3.612,2.291,0.447,2.268,387.025,580.81,3.655,377,573,2,23,17,4
8,19.691,57.261,244,213,1607814,6589.402,1741.321,6029.5,4512,11329,561.475,152.451,4.119,1.443,0.373,1.396,561.425,152.498,4.142,553,147,3,17,11,3
9,22.516,60.437,279,209,2096552,7514.523,2296.584,7075,4527,13373,405.215,383.76,4.993,1.488,0.291,1.479,405.343,383.71,5.017,400,378,3,13,12,4
10,27.358,70.858,339,303,2448497,7222.705,1940.582,6880,4502,11912,142.971,606.012,3.782,1.595,0.457,1.554,143.068,605.951,3.785,136,597,3,14,19,3
11,93.614,246.031,1160,999,6784946,5849.091,1074.138,5653,4500,10772,288.048,686.151,5.141,3.013,0.795,3.037,287.925,686.378,5.147,277,669,3,24,31,6
12,23.242,87.535,288,288,1513779,5256.177,560.963,5123,4509,6616,475.257,790.889,3.441,2.033,0.921,2.015,475.349,790.984,3.426,463,782,3,23,21,3
13,27.197,80.976,337,295,2611453,7749.119,3079.098,6642,4500,16898,367.516,215.733,5.131,1.839,0.745,1.64,367.525,216.059,5.115,361,201,4,13,26,3
14,127.186,279.005,1576,1293,13168008,8355.335,3371.823,7301,4500,19772,467.345,214.394,6.06,3.37,1.162,3.248,467.467,213.995,5.987,448,202,4,40,26,5
15,65.046,126.829,806,574,6874753,8529.471,3282.247,7521,4500,16492,118.787,637.05,5.582,2.193,0.456,2.172,118.906,637.224,5.528,111,626,4,17,22,5
16,18.884,59.779,234,214,1250985,5346.09,560.76,5271.5,4524,6424,627.222,721.201,4.838,1.506,0.567,1.444,627.238,721.233,4.836,619,713,4,18,14,3
17,20.498,62.743,254,254,1483086,5838.921,1115.227,5588,4513,9280,618.807,737.358,4.642,1.518,0.555,1.507,618.757,737.774,4.654,610,730,4,17,16,2
18,29.618,79.29,367,311,3037841,8277.496,3167.883,7523,4501,14503,85.572,331.542,6.58,1.667,0.478,1.648,85.298,331.601,6.569,78,325,5,20,14,4
19,17.593,57.164,218,212,1308737,6003.381,1083.331,5832,4505,8452,380.651,302.069,6.729,1.383,0.464,1.417,380.709,302.069,6.716,374,294,6,15,15,3
20,177.383,295.191,2198,1487,20064386,9128.474,3840.493,8238.5,4502,25689,483.912,407.076,9.446,3.147,0.945,3.09,484.483,406.818,9.487,467,395,7,37,28,6
21,47.453,135.099,588,524,3975346,6760.792,2139.164,6100,4502,14352,509.537,641.389,10.401,2.241,0.933,2.183,510.113,640.937,10.545,494,632,7,27,21,6
22,71.421,183.902,885,742,5727503,6471.755,1772.739,5885,4500,12979,569.334,694.949,8.901,2.662,0.989,2.565,568.933,695.677,8.896,561,678,7,21,31,5
23,44.547,139.992,552,449,3325272,6024.043,1338.575,5694,4501,9719,474.723,822.355,8.451,2.779,1.173,2.726,474.833,822.546,8.505,455,813,7,34,17,4
24,67.467,189.765,836,820,5847735,6994.898,1819.282,6590,4502,12401,363.379,119.081,9.431,4.737,2.301,5.022,364.091,118.791,9.423,331,104,8,62,29,3
25,30.425,77.818,377,332,2675155,7095.902,2232.002,6253,4518,12655,317.456,129.889,9.239,1.655,0.429,1.606,317.482,129.775,9.215,309,122,8,18,15,3
26,45.516,101.908,564,532,5442930,9650.585,3511.36,9451.5,4506,16028,331.124,404.454,9.53,1.895,0.578,1.95,331.285,404.324,9.576,321,396,8,22,18,4
27,53.021,120.728,657,574,5425558,8258.079,2859.932,7920,4501,13482,457.918,434.51,9.635,2.165,0.723,1.997,457.983,434.645,9.589,449,422,8,19,27,4
28,30.586,75.552,379,300,3011937,7947.063,2773.643,7056,4522,13646,99.401,564.214,8.929,1.617,0.324,1.631,99.455,564.155,8.889,92,556,8,16,17,3
29,44.305,109.359,549,530,4070766,7414.875,2240.548,6759,4503,13480,322.341,592.599,9.432,2.128,0.865,2.015,322.563,592.472,9.451,310,579,8,22,29,3
30,21.79,67.714,270,245,1523826,5643.8,808.341,5479,4517,7532,497.222,664.956,10.285,1.668,0.577,1.61,497.169,665.017,10.274,489,657,9,20,15,3
1,71.663,195.181,888,753,5280487,5946.494,1709.113,5382.5,4511,13076,263.375,281.068,3.115,2.741,1.131,2.714,264.498,280.661,3.175,247,268,1,32,35,6
2,23.242,73.395,288,255,1838545,6383.837,1491.584,5858.5,4500,10056,362.59,129.014,3.649,1.828,0.56,1.807,362.951,129.185,3.591,353,123,2,17,15,4
3,25.905,93.391,321,307,1667314,5194.125,570.599,5094,4500,7339,396.539,268.928,2.695,1.962,0.856,1.893,396.471,268.992,2.7,390,258,2,14,25,3
4,36.719,103.695,455,361,3030805,6661.11,1992.058,5946,4502,14392,259.209,437.123,4.354,1.992,0.626,1.983,259.379,437.141,4.396,249,430,2,20,16,6
5,62.463,160.904,774,563,5088677,6574.518,1875.009,5973.5,4507,12925,503.079,526.678,5.171,2.863,1.259,2.544,503.437,526.748,5.095,483,519,2,37,15,7
6,16.14,51.819,200,200,1211909,6059.545,1323.263,5702,4526,8959,414.64,240.245,3.31,1.33,0.523,1.266,414.836,239.967,3.285,408,234,3,15,16,2
7,64.642,176.542,801,727,5096060,6362.123,1489.578,6080,4501,11769,294.285,452.859,6.296,2.847,0.953,2.891,294.329,452.578,6.324,280,438,3,26,33,6
8,19.53,73.228,242,242,1159387,4790.855,223.008,4732,4500,5405,540.711,701.422,3.417,2.072,1.014,1.97,540.77,701.367,3.41,530,691,3,23,22,2
9,17.754,60.005,220,218,1174468,5338.491,563.532,5290,4500,6638,429.686,475.414,5.782,1.504,0.59,1.477,429.69,475.438,5.783,424,466,4,13,19,4
10,59.719,168.658,740,579,4554306,6154.468,1509.814,5679,4502,10597,293.114,593.722,8.988,2.648,1.023,2.464,293.528,593.414,9.132,278,584,4,25,22,8
11,21.144,72.485,262,231,1588769,6064.004,1637.78,5672,4503,12553,480.149,646.011,5.473,1.852,0.794,1.802,480.135,645.588,5.54,474,638,4,14,22,4
12,26.067,79.032,323,323,1788704,5537.783,973.37,5235,4504,9444,631.446,513.533,5.65,1.753,0.693,1.73,631.3,513.323,5.654,625,504,5,15,22,3
13,44.628,101.649,553,437,4083339,7383.977,1926.283,7293,4509,12316,73.939,551.524,6.741,1.991,0.513,1.945,73.896,551.681,6.782,67,541,5,16,20,4
14,17.754,64.137,220,220,1312295,5964.977,1346.669,5649,4559,10442,295.618,750.982,6.082,2.114,0.765,2.143,296.263,750.687,6.072,286,744,5,22,17,3
15,34.621,88.103,429,379,3600825,8393.531,3024.759,7449,4520,15102,170.748,65.221,7.636,1.734,0.523,1.767,170.713,65.097,7.636,162,58,6,19,17,4
16,16.705,49.404,207,173,1548560,7480.966,2982.201,6269,4514,15224,309.85,204.232,7.043,1.32,0.225,1.311,309.803,204.086,7.048,304,199,6,13,11,3
17,44.063,94.192,546,396,5042661,9235.643,3885.325,8062,4504,18593,128.896,361.053,7.824,1.903,0.418,1.908,128.954,360.753,7.818,121,353,6,16,19,4
18,30.667,104.057,380,361,2459824,6473.221,1720.275,5924,4500,11108,200.484,63.663,9.5,2.554,0.947,2.444,200.397,63.63,9.508,193,46,8,16,31,4
19,69.484,161.791,861,847,6759709,7850.998,2553.277,7245,4503,15368,148.663,323.712,10.31,2.957,1.362,2.937,148.383,324.058,10.324,131,310,9,35,30,4
20,37.688,85.669,467,405,3260801,6982.443,1811.535,6437,4507,10798,285.351,433.375,9.762,1.764,0.498,1.801,285.047,433.386,9.731,277,426,9,17,16,3
1,235.246,389.107,2915,1765,29721684,10196.118,4253.284,9418,4500,20097,516.373,186.199,4.209,4.535,1.663,4.672,516.428,186.259,4.179,493,162,2,51,45,6
2,36.639,92.642,454,369,3919658,8633.608,3333.8,7816.5,4500,17468,370.595,204.952,4.278,1.851,0.588,1.76,370.511,205.071,4.264,362,194,3,20,21,4
3,52.376,145.455,649,589,4321362,6658.493,1797.63,6236,4504,11796,263.547,578.599,5.835,2.362,0.756,2.415,263.694,578.203,5.991,257,565,3,15,26,6
4,34.863,95.787,432,396,3041478,7040.458,2281.232,6271,4502,13158,290.741,748.898,4.199,1.899,0.653,1.79,290.631,749.501,4.19,283,736,3,15,24,3
5,31.393,88.607,389,344,2997740,7706.272,2793.211,6513,4501,14759,517.738,572.19,5.694,1.916,0.84,1.874,517.126,572.36,5.668,507,563,4,24,16,4
6,20.821,71.045,258,225,1366913,5298.112,609.974,5204,4506,7597,644.039,595.508,4.895,1.687,0.561,1.581,644.021,595.508,4.917,637,588,4,18,18,4
7,20.175,69.167,250,229,1490839,5963.356,1251.212,5684,4501,10100,609.164,734.18,5.208,1.569,0.613,1.523,609.15,734.463,5.229,603,725,4,13,19,3
8,81.509,196.213,1010,754,8139427,8058.838,2938.839,7235,4504,15874,699.807,473.949,8.952,3.583,1.545,3.611,700.114,474.934,9.02,690,451,6,19,45,6
9,54.474,129.785,675,473,5644879,8362.784,3262.597,7563,4510,17917,460.618,856.262,8.191,2.374,0.8,2.308,460.211,856.481,7.981,450,848,6,20,18,7
10,40.432,117.028,501,421,3416537,6819.435,2134.995,6147,4509,14396,735.683,643.25,11.798,2.505,0.88,2.493,736.146,643.417,11.715,720,632,10,27,19,4
11,37.123,88.529,460,339,4187756,9103.817,3681.427,8176,4502,18006,513.709,758.178,11.43,1.876,0.443,1.823,513.783,758.16,11.373,506,751,10,18,15,4
