Count,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
50,119.035,186.877,1475,782,7993899,5419.593,1057.031,5266,3896,8076,278.817,159.159,4.579,2.744,0.479,2.81,278.934,159.353,4.592,268,149,2,24,21,6
51,63.754,145.661,790,542,3969578,5024.782,1003.014,4692.5,3895,8152,444.282,272.551,3.458,2.424,0.853,2.224,444.154,272.115,3.47,436,261,2,19,29,4
52,25.986,64.343,322,213,1835988,5701.826,1434.487,5245.5,3917,9045,678.425,541.453,3.435,1.621,0.177,1.639,678.415,541.39,3.421,673,536,2,12,12,4
53,23,71.31,285,224,1365357,4790.726,742.429,4608,3896,6865,489.26,669.196,3.726,1.64,0.528,1.747,489.336,669.042,3.727,484,663,2,14,16,4
54,25.663,69.102,318,255,1553212,4884.314,808.1,4678.5,3900,7394,586.924,693.132,2.877,1.633,0.446,1.571,586.923,693.036,2.87,582,683,2,11,19,3
55,16.625,60.366,206,176,937384,4550.408,533.695,4373,3900,5771,25.296,709.369,3.714,1.444,0.508,1.403,25.399,709.363,3.704,18,701,2,13,16,4
56,26.147,70.322,324,249,1737156,5361.593,1508.182,4758,3898,9631,205.519,725.052,3.596,1.587,0.308,1.599,205.603,724.797,3.592,198,720,2,16,15,4
57,127.428,231.167,1579,839,8073334,5112.941,1296.808,4628,3895,10259,504.852,775.994,5.234,3.385,1.043,3.454,504.238,776.436,5.438,491,756,2,27,31,8
58,58.751,119.312,728,354,5583655,7669.856,3386.639,6569,3895,17722,320.348,812.827,4.495,2.343,0.447,2.246,320.287,812.83,4.414,314,805,2,15,16,7
59,202.32,354.955,2507,1494,14141871,5640.954,1601.489,5124,3895,12874,33.367,817.125,4.681,3.678,1.264,3.462,33.29,816.318,4.702,21,792,2,27,48,8
60,324.906,547.544,4026,2373,23733000,5894.933,2007.369,5260,3896,15721,211.03,106.248,6.215,4.583,1.732,4.4,211.214,105.296,6.293,190,83,3,45,53,9
61,20.418,59.056,253,212,1248967,4936.628,900.27,4689,3895,7513,303.375,262.534,4.016,1.543,0.443,1.438,303.298,262.247,4.045,299,255,3,10,18,3
62,41.481,116.517,514,393,2384588,4639.276,524.238,4579.5,3898,6226,275.354,271.241,4.747,2.273,0.86,2.179,275.411,271.192,4.755,266,261,3,22,20,5
63,43.175,112.353,535,431,2648040,4949.607,952.689,4649,3899,7924,355.948,294.667,4.71,2.15,0.792,2.047,355.708,294.458,4.705,349,283,3,20,25,4
64,26.793,72.155,332,184,1835559,5528.792,1541.244,5006,3899,10380,190.855,343.31,5.72,1.986,0.546,1.982,190.98,343.33,5.786,183,339,3,13,9,6
65,58.67,143.325,727,670,3503970,4819.766,809.011,4585,3895,8342,161.352,386.978,3.651,2.517,1.136,2.406,161.429,387.03,3.664,148,373,3,28,31,3
66,96.762,210.539,1199,830,6227008,5193.501,1027.308,4951,3895,8897,250.697,434.617,4.885,3.102,1.17,2.842,250.536,434.604,4.903,241,418,3,23,37,5
67,69.081,152.614,856,580,4615548,5391.995,1350.68,5016,3896,9608,329.759,496.732,4.942,2.685,0.953,2.447,329.702,496.366,4.926,324,479,3,14,37,5
68,25.098,76.708,311,282,1478775,4754.903,644.811,4550,3902,6567,654.868,506.032,4.299,1.811,0.746,1.763,654.763,506.124,4.306,646,494,3,19,21,3
69,509.794,682.006,6317,2588,50480896,7991.277,4526.858,6432,3895,26839,227.571,589.505,6.988,4.784,1.502,4.919,227.84,590.489,6.94,205,561,3,43,51,11
70,312.074,465.752,3867,1718,27215792,7037.96,3147.874,5969,3896,21501,103.668,595.777,8.226,4.185,1.154,4.141,102.952,596.445,8.246,86,578,3,44,33,11
71,28.084,73.737,348,239,1983523,5699.779,1441.397,5359,3900,9684,701.661,596.874,5.103,1.664,0.3,1.644,701.718,596.931,5.102,696,590,3,12,15,5
72,28.165,75.951,349,213,1916714,5492.017,1570.208,4914,3896,11000,113.009,661.928,5.848,2.003,0.524,2.105,113.091,661.868,5.706,108,658,3,12,11,6
73,325.874,459.338,4038,1884,23757986,5883.602,1681.08,5466,3896,12964,106.563,777.042,6.575,4.179,1.307,4.152,106.978,776.966,6.634,87,758,3,51,37,8
74,43.66,124.878,541,399,2452428,4533.139,448.363,4462,3895,5813,79.22,819.501,4.994,2.25,0.814,2.159,79.225,819.482,5.016,68,811,3,22,19,6
75,18.965,51.689,235,177,1259218,5358.375,1102.639,5066,3907,8307,362.855,826.085,3.987,1.429,0.281,1.392,362.803,826.288,3.984,359,819,3,9,15,3
76,158.418,247.23,1963,1019,12511301,6373.562,2042.22,5918,3895,14164,313.513,884.224,5.413,3.176,0.923,3.22,313.281,884.138,5.434,296,874,3,37,21,7
77,207,321.703,2565,1137,18789040,7325.162,3177.156,6214,3895,18407,203.062,321.262,6.945,3.637,0.789,3.632,203.184,321.625,6.833,191,302,4,29,35,8
78,107.253,237.65,1329,847,6724513,5059.829,1213.946,4685,3897,10578,123.882,617.157,6.278,2.862,0.799,2.871,123.956,616.643,6.188,107,603,4,30,29,6
79,29.214,76.52,362,206,2132343,5890.45,1887.374,5245,3896,11506,609.099,631.475,6.536,1.865,0.413,1.782,609.162,631.364,6.537,603,627,4,12,12,6
80,133.4,292.187,1653,1204,8567775,5183.167,1378.802,4653,3895,10806,158.49,640.07,6.087,3.56,1.565,3.146,157.751,639.999,6.072,133,623,4,54,32,5
81,76.909,152.297,953,469,6256576,6565.138,2180.009,5974,3896,13499,34.189,672.227,7.143,2.552,0.527,2.527,34.152,672.229,7.145,27,661,4,17,21,8
82,282.618,435.987,3502,1481,28719450,8200.871,4172.184,6773.5,3896,25129,107.163,717.696,7.5,4.342,1.291,4.271,107.679,718.117,7.386,81,699,4,46,36,9
83,185.937,333.818,2304,1389,12575245,5458.006,1452.477,5064,3895,12174,226.413,811.965,6.908,3.688,1.331,3.566,227.134,812.375,6.957,205,793,4,39,37,7
84,44.87,103.727,556,350,3076173,5532.685,1361.204,5185,3898,9383,175.439,938.748,5.736,2.041,0.443,2.004,175.262,938.853,5.688,168,930,4,18,16,6
85,43.095,89.833,534,359,3135117,5871.006,1522.325,5514,3905,10005,236.082,238.375,6.384,1.874,0.29,1.861,236.164,238.413,6.346,229,231,5,15,17,4
86,20.095,52.496,249,190,1229226,4936.65,716.587,4780,3897,6774,420.157,242.08,5.992,1.416,0.229,1.404,420.159,242.004,5.985,415,236,5,11,13,3
87,19.449,58.054,241,147,1374737,5704.303,1679.969,5183,3903,10630,254.863,283.643,7.303,1.771,0.51,1.787,254.825,283.609,7.417,251,279,5,9,10,6
88,34.379,100.492,426,312,2196744,5156.676,1169.082,4712,3896,9261,211.197,293.183,6.897,2.204,0.807,2.177,211.331,293.414,6.833,205,279,5,14,26,5
89,48.663,122.238,603,442,3278642,5437.217,1212.03,5213,3896,9101,320.526,387.393,6.952,2.235,0.779,2.276,320.626,386.989,6.948,313,378,5,17,25,5
90,43.337,123.186,537,366,3234854,6023.937,1896.578,5469,3903,11837,315.257,467.393,7.425,2.312,0.762,2.384,315.502,467.701,7.416,303,456,5,20,25,5
91,43.74,142.581,542,465,2495865,4604.917,558.198,4485,3898,6127,140.498,497.568,7.057,2.3,0.907,2.197,140.4,497.575,7.064,132,483,5,20,29,5
92,26.228,78.593,325,257,1625651,5002.003,958.925,4802,3901,8072,600.542,648.095,6.975,1.824,0.649,1.839,600.462,648.019,6.99,594,639,5,15,19,4
93,93.13,185.967,1154,787,6388304,5535.792,1260.513,5317,3898,9576,496.238,844.713,6.709,2.985,1.153,2.731,495.97,844.646,6.668,486,829,5,25,37,5
94,250.983,340.401,3110,1256,25119070,8076.872,3822.299,6973.5,3895,23766,326.501,856.07,8.508,3.756,0.926,3.704,326.027,856.057,8.36,312,842,5,37,28,9
95,194.895,340.227,2415,1681,13317681,5514.568,1222.941,5273,3895,10842,199.128,156.542,7.86,3.644,1.404,3.551,198.761,156.98,7.868,175,139,6,47,36,5
96,20.902,64.389,259,233,1195407,4615.471,554.05,4498,3909,6396,438.737,226.309,6.676,1.6,0.631,1.627,438.743,226.033,6.702,433,219,6,13,18,3
97,21.628,59.727,268,189,1336299,4986.19,847.321,4787.5,3896,7225,159.328,239.019,7.381,1.557,0.303,1.593,159.215,239.107,7.393,155,232,6,10,14,4
98,90.87,172.321,1126,935,5542378,4922.183,950.462,4659,3895,8966,144.76,402.245,7.596,2.549,0.812,2.609,145.26,402.252,7.612,130,388,6,26,27,5
99,21.305,58.532,264,160,1840725,6972.443,2646.521,6170,3913,14246,287.072,454.614,8.038,1.661,0.338,1.551,287.041,454.623,8.057,283,450,6,9,10,5
100,35.267,97.026,437,361,2236270,5117.323,929.906,4877,3896,7272,419.432,517.332,6.876,1.99,0.733,1.887,419.494,516.956,6.85,411,509,6,17,24,3
101,19.691,55.601,244,155,1577060,6463.361,2128.756,5943,3902,11599,231.23,536.143,7.52,1.551,0.214,1.579,231.195,536.123,7.518,226,531,6,11,11,4
102,39.544,94.875,490,323,3025724,6174.947,2017.789,5659,3900,11357,618.357,645.965,7.396,1.922,0.447,1.852,618.747,646.195,7.384,606,638,6,20,16,5
103,52.537,126.072,651,438,3777171,5802.106,1533.103,5532,3895,10127,148.029,930.335,8.177,2.272,0.698,2.196,148.25,930.608,8.199,135,922,6,25,16,6
104,18.804,52.767,233,151,1466037,6292.004,1834.269,5782,3897,10833,204.386,864.519,8.472,1.544,0.237,1.597,204.52,864.508,8.432,199,861,7,12,8,4
105,17.835,49.429,221,165,1290596,5839.801,1305.829,5578,3903,9262,118.882,748.652,9.068,1.405,0.283,1.369,118.91,748.788,9.103,115,742,8,8,14,3
1,17.109,58.301,212,212,690906,3258.99,367.274,3184,2710,3986,449.226,47.042,1.292,1.667,0.738,1.631,449.151,46.927,1.265,443,37,1,13,21,2
2,41.723,97.994,517,401,1850472,3579.25,744.747,3335,2711,5747,511.882,194.101,1.905,1.934,0.635,1.811,511.855,194.157,1.878,505,183,1,14,26,3
3,52.376,130.108,649,476,2187216,3370.133,648.372,3170,2710,6029,210.858,256.003,2.19,2.381,0.901,2.305,211.228,255.608,2.223,200,246,1,21,27,5
4,26.47,65.615,328,246,1181112,3600.951,685.22,3450,2724,5518,278.887,313.174,1.942,1.624,0.426,1.535,278.871,313.351,1.908,274,304,1,10,19,3
5,22.839,59.404,283,193,1134267,4008.01,936.879,3811,2718,5981,451.912,369.191,2.254,1.574,0.261,1.583,451.882,369.32,2.252,448,363,1,9,14,4
6,68.839,162.963,853,520,3151690,3694.83,952.84,3381,2709,7131,185.623,374.158,4.536,3.157,1.092,3.509,185.638,374.469,4.586,171,365,1,22,20,9
7,57.863,151.95,717,584,2468943,3443.435,620.255,3288,2710,5214,305.121,385.307,2.901,2.819,1.175,2.581,304.93,385.506,2.955,296,367,1,22,36,5
8,21.063,59.817,261,179,947172,3629.011,694.794,3488,2709,5357,532.245,375.307,3.161,1.543,0.327,1.512,532.273,375.282,3.148,526,372,1,14,9,5
9,141.793,236.017,1757,1222,7399120,4211.224,1012.268,4082,2709,7854,239.207,400.844,2.054,3.391,1.453,3.116,239.037,400.704,1.984,230,372,1,22,47,4
10,305.86,496.807,3790,1736,14007709,3695.965,860.608,3449,2709,7769,474.902,403.278,5.679,5.573,2.712,5.108,475.455,402.659,5.685,446,382,1,51,58,10
11,98.295,193.359,1218,786,4335009,3559.121,717.709,3349.5,2709,5835,360.082,432.212,2.809,2.954,1.078,2.805,360.079,432.75,2.797,353,411,1,16,36,5
12,43.256,97.205,536,255,2973415,5547.416,2802.77,4534,2712,15345,477.205,434.021,3.373,2.261,0.566,2.133,477.012,434.046,3.24,471,429,1,14,11,7
13,207.969,459.606,2577,1978,9046307,3510.402,688.318,3280,2709,6181,322.59,450.662,5.318,5.476,2.065,5.651,323.298,451.238,5.332,290,425,1,57,51,9
14,38.737,85.669,480,395,2143996,4466.658,1413.389,4077.5,2713,7745,415.048,452.965,1.723,1.792,0.455,1.791,414.983,452.715,1.67,407,445,1,18,18,3
15,91.112,192.991,1129,721,4702564,4165.247,1282.084,3854,2709,8315,581.077,459.034,2.374,3.189,1.393,2.851,581.217,458.721,2.304,562,446,1,33,31,6
16,402.299,562.565,4985,2383,21802364,4373.594,1661.488,3862,2709,12826,136.189,470.24,3.98,5.029,1.567,4.979,136.205,469.302,4.007,120,438,1,31,62,11
17,149.783,271.702,1856,1384,7120163,3836.295,966.635,3593,2709,7942,334.655,487.748,2.001,3.691,1.682,3.434,334.563,486.681,1.955,324,460,1,24,54,4
18,27.035,68.314,335,226,1201373,3586.188,633.437,3434,2709,5070,195.084,470.51,3.415,1.666,0.314,1.671,195.062,470.462,3.436,191,464,1,10,15,5
19,103.46,230.904,1282,927,4603637,3590.98,876.068,3353.5,2710,7716,410.97,495.82,2.711,3.25,1.133,3.199,410.611,495.832,2.827,399,475,1,27,39,7
20,49.793,122.97,617,617,2240156,3630.723,778.271,3331,2711,5472,372.788,493.293,1.29,2.285,1.013,2.215,373.296,493.193,1.263,354,479,1,30,27,2
21,1400.097,1681.197,17349,7120,81619616,4704.572,2292.358,3936,2709,19348,423.207,563.93,5.683,8.616,3.723,8.155,422.365,564.501,5.809,374,497,1,93,109,13
22,446.846,484.904,5537,1923,25859612,4670.329,1729.629,4281,2709,14543,571.903,565.749,5.372,4.822,0.952,4.703,572.681,565.052,5.123,552,550,1,43,34,11
23,24.372,74.274,302,264,903338,2991.186,193.275,2968,2712,3476,220.772,560.788,1.791,1.647,0.554,1.537,220.718,560.739,1.776,212,555,1,19,15,3
24,359.043,576.139,4449,2050,19254896,4327.916,1758.953,3743,2709,12969,170.049,586.732,5.405,5.31,1.822,5.362,169.504,587.66,5.713,152,557,1,44,56,12
25,24.049,65.75,298,169,1392754,4673.671,1769.731,4086,2720,9443,360.265,563.748,3.554,1.784,0.425,1.729,360.212,563.747,3.565,355,560,1,11,9,6
26,454.271,568.19,5629,2703,32406444,5757.052,2785.202,4747,2709,13420,85.989,601.865,3.092,4.995,1.534,4.847,85.259,601.361,2.594,67,575,1,53,48,8
27,155.674,311.873,1929,1251,6863735,3558.183,669.274,3406,2709,6022,539.887,596.124,2.8,4.252,1.785,4.266,539.828,595.999,2.792,518,575,1,36,48,5
28,65.449,133.523,811,494,2901660,3577.879,691.469,3380,2712,5417,592.404,598.888,3.033,2.338,0.544,2.276,592.389,598.988,3.058,584,586,1,19,23,6
29,19.449,57.035,241,200,788606,3272.224,422.231,3224,2714,4432,634.232,596.386,1.95,1.533,0.419,1.441,634.367,596.314,1.934,625,593,1,19,9,3
30,44.951,137.205,557,553,1869791,3356.896,601.293,3114,2709,5243,202.036,605.372,1.284,3.057,1.122,3.054,202.651,605.364,1.278,185,594,1,33,26,3
31,22.597,62.807,280,186,1019755,3641.982,729.614,3488,2719,5672,359.393,600.125,2.386,1.586,0.277,1.58,359.37,600.1,2.376,354,595,1,13,11,5
32,353.393,492.655,4379,1774,19566640,4468.29,1557.796,4026,2709,11192,396.402,625.076,5.664,4.624,1.178,4.701,396.809,624.618,5.615,378,602,1,36,41,11
33,227.902,337.979,2824,1702,12914942,4573.28,1473.647,4224.5,2709,8854,145.619,640.9,2.382,3.866,1.429,3.765,145.179,640.841,2.262,122,623,1,46,37,5
34,81.105,161.337,1005,685,3872628,3853.361,1193.877,3346,2709,7670,626.486,644.177,2.353,2.523,0.749,2.445,625.662,643.968,2.184,614,631,1,23,26,6
35,33.572,80.8,416,255,1687929,4057.522,979.614,3915.5,2720,6295,262.81,646.589,2.671,1.893,0.374,1.829,262.76,646.472,2.629,258,638,1,11,17,5
36,261.393,384.366,3239,1458,13935637,4302.451,1339.906,3999,2710,10027,477.11,645.873,5.58,3.845,0.982,3.848,477.242,646.164,5.585,458,632,1,40,31,9
37,25.098,65.06,311,231,1134066,3646.514,770.757,3405,2711,5970,497.453,652.305,1.99,1.541,0.302,1.532,497.609,652.341,1.972,492,646,1,12,14,4
38,25.825,71.827,320,284,995888,3112.15,313.482,3019,2718,3934,659.291,655.588,1.55,1.59,0.473,1.613,659.386,655.657,1.515,652,647,1,15,17,3
39,217.734,409.889,2698,1647,9001536,3336.374,557.764,3212,2709,5972,47.126,676.451,5.441,3.876,1.259,3.823,47.215,676.073,5.506,35,656,1,25,38,9
40,325.874,517.078,4038,2337,15525779,3844.918,986.134,3543,2709,7565,203.93,707.202,2.991,4.607,1.787,4.323,203.953,706.757,2.73,185,673,1,34,67,8
41,40.109,87.521,497,286,2055698,4136.213,1148.009,3796,2724,7260,308.666,679.167,2.855,1.955,0.286,1.95,308.829,679.08,2.892,302,672,1,14,14,5
42,65.046,168.71,806,663,2935196,3641.682,877.213,3387,2715,6873,341.975,695.835,2.756,2.868,1,2.851,342.192,695.627,2.716,330,683,1,29,28,7
43,238.393,394.026,2954,1939,13020089,4407.613,1269.586,4111,2709,8621,646.049,704.682,2.631,4.714,1.699,4.806,644.889,704.68,2.621,621,684,1,58,33,6
44,283.264,489.107,3510,1979,14284207,4069.575,1175.226,3743.5,2709,7215,292.597,711.84,3.786,5.19,1.92,4.769,292.628,711.345,3.753,259,687,1,57,45,8
45,3148.502,3644.492,39014,14978,217958832,5586.683,3104.078,4520,2709,26387,131.798,776.674,4.704,12.791,5.244,12.001,136.342,778.196,4.39,47,705,1,133,127,13
46,25.502,69.96,316,190,1087739,3442.212,569.202,3368,2715,4729,29.899,716.911,3.737,1.8,0.415,1.788,29.885,716.854,3.716,26,710,1,9,14,6
47,402.46,564.617,4987,2381,27741204,5562.704,3717.508,4207,2709,22723,63.892,744.922,3.618,5.033,1.805,4.992,61.412,741.989,3.14,47,720,1,44,53,9
48,112.579,218.379,1395,1030,5458027,3912.564,1070.356,3625,2711,7768,26.305,757.349,2.016,2.935,1.032,2.943,25.861,756.951,1.905,13,741,1,28,35,6
49,148.814,248.702,1844,856,8228583,4462.355,1787.051,3926,2709,13537,547.9,744.839,7.112,3.189,0.941,3.106,547.845,745.34,6.83,536,732,1,25,25,10
50,1064.377,1007.83,13189,4480,70437440,5340.62,2194.786,4758,2709,15605,323.465,786.848,5.777,6.728,1.916,6.572,323.502,786.107,5.559,299,754,1,50,69,12
51,189.246,348.308,2345,1610,8656791,3691.595,804.368,3512,2710,6740,665.277,781.151,2.931,4.717,1.944,4.72,665.715,780.843,2.913,647,750,1,37,61,5
52,475.253,620.424,5889,2619,27672040,4698.937,2236.98,3978,2709,17053,423.92,801.044,4.909,5.878,2.46,5.754,422.681,797.597,4.492,400,772,1,44,76,9
53,284.474,409.377,3525,1612,14022281,3977.952,976.374,3750,2710,7230,377.748,780.974,4.754,4.122,1.066,3.851,377.36,780.972,4.791,362,758,1,32,46,9
54,523.19,796.984,6483,2908,28886028,4455.658,2359.315,3447,2709,18656,553.695,781.069,6.656,5.49,2.148,5.297,555.011,781.163,6.838,528,746,1,49,60,12
55,156.642,292.942,1941,1279,7081840,3648.552,786.365,3451,2709,6626,286.362,799.002,2.914,3.525,1.16,3.528,285.8,798.726,2.971,268,782,1,36,39,7
56,280.278,355.851,3473,1397,19266092,5547.392,2256.549,4993,2711,11597,219.511,805.669,3.572,4.036,0.958,4.098,218.905,805.554,3.28,203,789,1,35,31,8
57,55.523,113.566,688,388,3017093,4385.31,1581.811,3871,2715,9849,3.616,828.263,2.997,2.402,0.583,2.375,3.339,828.275,2.663,0,819,1,10,20,7
58,97.246,177.407,1205,845,4735984,3930.277,1018.321,3659,2714,7268,258.307,835.344,2.02,2.871,1.095,2.625,258.761,834.613,1.941,247,820,1,22,39,4
59,37.849,98.246,469,376,1485782,3167.979,403.231,3049,2713,4264,524.051,829.614,2.539,1.874,0.559,1.882,524.183,829.505,2.538,517,822,1,15,20,4
60,239.039,438.377,2962,1517,11049010,3730.253,1413.137,3216.5,2709,10843,571.436,828.492,7.05,4.444,1.399,4.343,572.015,827.315,7.341,553,813,1,41,35,13
61,667.969,949.344,8277,3452,42899116,5182.931,2591.234,4250,2709,19281,195.182,846.008,5.769,7.241,3.202,6.717,197.618,844.993,5.885,140,822,1,92,55,13
62,19.288,62.55,239,239,775807,3246.054,402.901,3147,2714,4308,417.494,838.418,1.13,1.66,0.715,1.612,417.702,838.461,1.113,406,831,1,22,16,2
63,63.27,148.466,784,760,3057733,3900.17,1094.938,3550,2713,7101,435.923,861.344,1.374,2.438,1.029,2.375,435.904,860.817,1.319,417,849,1,36,24,3
64,23.484,64.001,291,233,1025263,3523.24,691.653,3369,2713,5456,74.086,853.12,2.612,1.5,0.337,1.535,74.211,852.981,2.613,68,848,1,13,13,4
65,756.499,1049.222,9374,3568,56032924,5977.483,3483.693,4592,2709,17664,680.396,866.427,7.452,8.67,3.163,8.349,679.27,861.471,7.666,664,829,1,38,93,13
66,46.161,107.11,572,379,1709730,2989.039,211.332,2932,2710,3601,113.449,861.554,2.995,2.087,0.588,2.099,113.458,861.494,2.999,108,852,1,12,21,5
67,479.934,527.194,5947,1793,39094308,6573.787,3318.533,5664,2710,17385,209.112,877.74,5.22,4.964,0.854,4.871,208.356,877.637,4.865,192,855,1,39,44,12
68,596.79,886.262,7395,3950,29980052,4054.098,1392.072,3546,2709,10853,328.225,890.883,6.329,6.401,2.448,6.471,326.682,892.365,6.448,297,858,1,70,66,12
69,248.804,451.816,3083,1483,13387462,4342.349,1789.024,3719,2709,12152,594.197,856.413,6.559,4.506,1.413,4.649,593.911,855.609,7.021,580,840,1,38,32,13
70,1139.833,1222.214,14124,4905,84424440,5977.375,3793.451,4613.5,2710,26380,265.755,917.433,6.955,7.472,2.515,7.18,265.727,919.398,7.008,230,871,1,63,73,13
71,744.394,970.286,9224,3913,47381152,5136.725,3361.422,3971,2709,22741,613.234,905.473,4.148,6.626,2.561,6.064,615.881,904.562,3.644,569,873,1,70,60,10
72,729.464,927.756,9039,3722,50430244,5579.184,2953.75,4628,2709,19817,49.283,898.441,5.296,7.695,2.984,7.256,48.555,898.73,5.291,11,874,1,90,48,13
73,411.257,728.639,5096,2814,21244676,4168.893,1250.297,3824,2709,10079,538.846,913.212,7.967,5.65,2.227,5.613,540.143,913.777,8.141,506,890,1,58,56,11
74,40.27,94.063,499,454,1802277,3611.778,660.163,3534,2716,5060,338.641,926.994,1.543,1.858,0.578,1.804,338.789,926.996,1.491,328,918,1,24,17,3
75,395.197,501.002,4897,1819,25138190,5133.386,2211.95,4438,2710,14092,194.059,924.057,6.141,4.626,1.086,4.414,193.893,923.615,6.162,176,898,1,37,44,12
76,37.204,94.907,461,291,1822924,3954.282,1213.809,3580,2715,7976,407.601,940.785,3.319,2.002,0.432,1.925,407.557,940.765,3.291,397,934,1,19,12,6
77,155.997,250.348,1933,839,10822710,5598.919,2638.312,4893,2711,15609,313.121,939.32,5.723,3.336,0.824,3.17,313.476,939.725,5.666,302,926,1,26,22,10
78,17.27,61.658,214,198,636226,2973.019,192.31,2933,2710,3412,279.804,157.757,3.238,1.705,0.725,1.505,279.859,157.863,3.257,274,147,2,12,21,3
79,55.765,121.056,691,407,2910584,4212.133,1339.718,3818,2720,7896,310.281,282.284,3.719,2.249,0.533,2.137,310.393,282.135,3.695,303,273,2,16,27,5
80,69.081,159.877,856,548,2824439,3299.578,517.412,3138,2710,5147,133.541,426.869,5.938,2.771,0.941,2.692,133.746,426.631,5.957,123,416,2,21,29,7
81,37.042,83.777,459,313,1485000,3235.294,377.125,3170,2709,4189,560.606,441.366,3.595,1.818,0.278,1.8,560.534,441.362,3.61,554,433,2,15,16,4
82,45.839,99.162,568,381,1964008,3457.76,520.027,3349.5,2714,4680,666.143,493.625,3.257,2.002,0.434,1.99,666.279,493.642,3.26,658,484,2,15,20,4
83,18.077,64.079,224,212,684122,3054.116,244.966,3014,2728,3624,283.5,524.536,3.366,1.522,0.603,1.498,283.489,524.485,3.364,274,518,2,18,13,3
84,79.733,188.375,988,651,3825978,3872.447,1212.718,3440,2709,8389,549.35,526.219,5.165,2.75,0.883,2.568,549.204,525.722,5.12,538,511,2,23,34,6
85,30.747,89.291,381,296,1279276,3357.68,599.328,3124,2710,4938,309.029,543.394,3.428,1.977,0.695,1.862,309.128,543.031,3.415,302,535,2,16,21,4
86,309.814,427.386,3839,1796,15208220,3961.506,937.923,3763,2709,7224,246.349,540.414,6.332,4.46,1.753,4.005,246.187,540.175,6.32,233,501,2,27,62,8
87,217.572,368.095,2696,1390,10066826,3733.986,850.181,3536,2709,7363,673.139,537.034,6.629,4.263,1.824,4.219,672.955,537.211,6.647,663,505,2,21,58,9
